stop_id,stop_name,stop_lat,stop_lon,stop_desc,zone_id,parent_station,wheelchair_boarding,platform_code
de:11000:900057104:2:51,S Julius-Leber-Brücke (Berlin),52.486450,13.361028,S-Bahnsteig Gleis 2,5555 S Julius-Leber-Brücke (Berlin),de:11000:900057104,,
de:11000:900058101:1:50,S Südkreuz Bhf (Berlin),52.476190,13.365085,S-Bahnsteig Gleis 1,5555 S Südkreuz Bhf (Berlin),de:11000:900058101,,1
de:11000:900058101:1:51,S Südkreuz Bhf (Berlin),52.476146,13.365282,S-Bahnsteig Gleis 2,5555 S Südkreuz Bhf (Berlin),de:11000:900058101,,2
de:11000:900058101:5:58,S Südkreuz Bhf (Berlin),52.475881,13.365602,S-Bahnsteig Gleis 11,5555 S Südkreuz Bhf (Berlin),de:11000:900058101,,11
de:11000:900058101:5:59,S Südkreuz Bhf (Berlin),52.475662,13.365184,S-Bahnsteig Gleis 12,5555 S Südkreuz Bhf (Berlin),de:11000:900058101,,12
de:11000:900058102:1:50,S Priesterweg (Berlin),52.459921,13.356187,S-Bahnsteig Gleis 1,5656 S Priesterweg (Berlin),de:11000:900058102,,
de:11000:900058102:1:52,S Priesterweg (Berlin),52.459934,13.356075,S-Bahnsteig Gleis 3,5656 S Priesterweg (Berlin),de:11000:900058102,,
de:11000:900058102:2:51,S Priesterweg (Berlin),52.459905,13.356324,S-Bahnsteig Gleis 2,5656 S Priesterweg (Berlin),de:11000:900058102,,
de:11000:900058102:2:53,S Priesterweg (Berlin),52.459892,13.356434,S-Bahnsteig Gleis 4,5656 S Priesterweg (Berlin),de:11000:900058102,,
de:11000:900058103:1:50,S+U Yorckstr. (Berlin),52.491339,13.372006,S-Bahnsteig Gleis 1,5555 S+U Yorckstr. (Berlin),de:11000:900058103,,
de:11000:900058103:1:51,S+U Yorckstr. (Berlin),52.491334,13.372158,S-Bahnsteig Gleis 2,5555 S+U Yorckstr. (Berlin),de:11000:900058103,,
de:11000:900060101:1:50,S Friedenau (Berlin),52.470498,13.341152,S-Bahnsteig Gleis 1,5656 S Friedenau (Berlin),de:11000:900060101,,1
de:11000:900060101:1:51,S Friedenau (Berlin),52.470453,13.341258,S-Bahnsteig Gleis 2,5656 S Friedenau (Berlin),de:11000:900060101,,2
de:11000:900061101::1,U Walther-Schreiber-Platz (Berlin),52.466103,13.328178,U Bahnsteig Gleis 1,5656 U Walther-Schreiber-Platz (Berlin),de:11000:900061101,,
de:11000:900061101::2,U Walther-Schreiber-Platz (Berlin),52.466100,13.328345,U Bahnsteig Gleis 2,5656 U Walther-Schreiber-Platz (Berlin),de:11000:900061101,,
de:11000:900061102::1,U Friedrich-Wilhelm-Platz (Berlin),52.472131,13.328639,U Bahnsteig Gleis 1,5656 U Friedrich-Wilhelm-Platz (Berlin),de:11000:900061102,,
de:11000:900061102::2,U Friedrich-Wilhelm-Platz (Berlin),52.472114,13.328848,U Bahnsteig Gleis 2,5656 U Friedrich-Wilhelm-Platz (Berlin),de:11000:900061102,,
de:11000:900062202:1:50,S+U Rathaus Steglitz (Berlin),52.455450,13.322332,S Bahnsteig Gleis 1,5656 S+U Rathaus Steglitz (Berlin),de:11000:900062202,,1
de:11000:900062202:1:51,S+U Rathaus Steglitz (Berlin),52.455394,13.322476,S Bahnsteig Gleis 2,5656 S+U Rathaus Steglitz (Berlin),de:11000:900062202,,2
de:11000:900062202::1,S+U Rathaus Steglitz (Berlin),52.456166,13.320478,U-Bahnsteig Gleis 1,5656 S+U Rathaus Steglitz (Berlin),de:11000:900062202,,
de:11000:900062202::2,S+U Rathaus Steglitz (Berlin),52.456129,13.320686,U-Bahnsteig Gleis 2,5656 S+U Rathaus Steglitz (Berlin),de:11000:900062202,,
de:11000:900062203::1,U Schloßstr. (Berlin),52.460629,13.324477,U Bahnsteig Gleis 3,5656 U Schloßstr. (Berlin),de:11000:900062203,,
de:11000:900062203::2,U Schloßstr. (Berlin),52.460605,13.324455,U Bahnsteig Gleis 4,5656 U Schloßstr. (Berlin),de:11000:900062203,,
de:11000:900063101:1:50,S Feuerbachstr. (Berlin),52.463431,13.332339,S-Bahnsteig Gleis 1,5656 S Feuerbachstr. (Berlin),de:11000:900063101,,
de:11000:900063101:1:51,S Feuerbachstr. (Berlin),52.463397,13.332414,S-Bahnsteig Gleis 2,5656 S Feuerbachstr. (Berlin),de:11000:900063101,,
de:11000:900063452:1:50,S Südende (Berlin),52.448211,13.353647,S-Bahnsteig Gleis 1,5656 S Südende (Berlin),de:11000:900063452,,1
de:11000:900063452:1:51,S Südende (Berlin),52.448180,13.353755,S-Bahnsteig Gleis 2,5656 S Südende (Berlin),de:11000:900063452,,2
de:11000:900064201:1:50,S Lichterfelde Süd (Berlin),52.410250,13.308587,S-Bahnsteig Gleis 1,5656 S Lichterfelde Süd (Berlin),de:11000:900064201,,1
de:11000:900064201:1:51,S Lichterfelde Süd (Berlin),52.410219,13.308767,S-Bahnsteig Gleis 2,5656 S Lichterfelde Süd (Berlin),de:11000:900064201,,2
de:11000:900064256:1:50,S Osdorfer Str. (Berlin),52.418911,13.314214,S-Bahnsteig Gleis 1,5656 S Osdorfer Str. (Berlin),de:11000:900064256,,1
de:11000:900064256:1:51,S Osdorfer Str. (Berlin),52.418882,13.314304,S-Bahnsteig Gleis 2,5656 S Osdorfer Str. (Berlin),de:11000:900064256,,2
de:11000:900064301:3:52,S Lichterfelde Ost Bhf (Berlin),52.430002,13.328130,S-Bahnsteig Gleis 1,5656 S Lichterfelde Ost Bhf (Berlin),de:11000:900064301,,1
de:11000:900064301:3:53,S Lichterfelde Ost Bhf (Berlin),52.429919,13.328299,S-Bahnsteig Gleis 2,5656 S Lichterfelde Ost Bhf (Berlin),de:11000:900064301,,2
de:11000:900066101:1:50,S Lichterfelde West (Berlin),52.443216,13.293109,S-Bahnsteig Gleis 1,5656 S Lichterfelde West (Berlin),de:11000:900066101,,1
de:11000:900066101:1:51,S Lichterfelde West (Berlin),52.443101,13.293216,S-Bahnsteig Gleis 2,5656 S Lichterfelde West (Berlin),de:11000:900066101,,2
de:11000:900066102:1:50,S Botanischer Garten (Berlin),52.448005,13.307177,S-Bahnsteig Gleis 1,5656 S Botanischer Garten (Berlin),de:11000:900066102,,1
de:11000:900066102:1:51,S Botanischer Garten (Berlin),52.447960,13.307229,S-Bahnsteig Gleis 2,5656 S Botanischer Garten (Berlin),de:11000:900066102,,2
de:11000:900067221:1:50,S Lankwitz (Berlin),52.438757,13.342041,S-Bahnsteig Gleis 2,5656 S Lankwitz (Berlin),de:11000:900067221,,2
de:11000:900068101::1,U Paradestr. (Berlin),52.478191,13.386172,U Bahnsteig Gleis 1,5555 U Paradestr. (Berlin),de:11000:900068101,,
de:11000:900068101::2,U Paradestr. (Berlin),52.478191,13.386375,U Bahnsteig Gleis 2,5555 U Paradestr. (Berlin),de:11000:900068101,,
de:11000:900068201:1:50,S+U Tempelhof (Berlin),52.471027,13.384476,Bahnsteig Gleis 1,5555 S+U Tempelhof (Berlin),de:11000:900068201,,1
de:11000:900068201:1:51,S+U Tempelhof (Berlin),52.470922,13.384416,Bahnsteig Gleis 2,5555 S+U Tempelhof (Berlin),de:11000:900068201,,2
de:11000:900068201::1,S+U Tempelhof (Berlin),52.469814,13.385515,U Bahnsteig Gleis 1,5555 S+U Tempelhof (Berlin),de:11000:900068201,,
de:11000:900068201::2,S+U Tempelhof (Berlin),52.469819,13.385692,U Bahnsteig Gleis 2,5555 S+U Tempelhof (Berlin),de:11000:900068201,,
de:11000:900068202::1,U Alt-Tempelhof (Berlin),52.465382,13.385580,U Bahnsteig Gleis 1,5656 U Alt-Tempelhof (Berlin),de:11000:900068202,,
de:11000:900068202::2,U Alt-Tempelhof (Berlin),52.465382,13.385719,U Bahnsteig Gleis 2,5656 U Alt-Tempelhof (Berlin),de:11000:900068202,,
de:11000:900068301:1:50,S Attilastr. (Berlin),52.447898,13.360727,S-Bahnsteig Gleis 1,5656 S Attilastr. (Berlin),de:11000:900068301,,1
de:11000:900068301:1:51,S Attilastr. (Berlin),52.447931,13.360892,S-Bahnsteig Gleis 2,5656 S Attilastr. (Berlin),de:11000:900068301,,2
de:11000:900068302::1,U Kaiserin-Augusta-Str. (Berlin),52.459982,13.384567,U Bahnsteig Gleis 1,5656 U Kaiserin-Augusta-Str. (Berlin),de:11000:900068302,,
de:11000:900068302::2,U Kaiserin-Augusta-Str. (Berlin),52.459971,13.384701,U Bahnsteig Gleis 2,5656 U Kaiserin-Augusta-Str. (Berlin),de:11000:900068302,,
de:11000:900069271::1,U Ullsteinstr. (Berlin),52.453741,13.384397,U Bahnsteig Gleis 1,5656 U Ullsteinstr. (Berlin),de:11000:900069271,,
de:11000:900069271::2,U Ullsteinstr. (Berlin),52.453757,13.384546,U Bahnsteig Gleis 2,5656 U Ullsteinstr. (Berlin),de:11000:900069271,,
de:11000:900070101::1,U Westphalweg (Berlin),52.446268,13.385619,U Bahnsteig Gleis 1,5656 U Westphalweg (Berlin),de:11000:900070101,,
de:11000:900070101::2,U Westphalweg (Berlin),52.446275,13.385757,U Bahnsteig Gleis 2,5656 U Westphalweg (Berlin),de:11000:900070101,,
de:11000:900070301::1,U Alt-Mariendorf (Berlin),52.439865,13.387371,U Bahnsteig Gleis 1,5656 U Alt-Mariendorf (Berlin),de:11000:900070301,,
de:11000:900070301::2,U Alt-Mariendorf (Berlin),52.439884,13.387543,U Bahnsteig Gleis 2,5656 U Alt-Mariendorf (Berlin),de:11000:900070301,,
de:11000:900072101:1:50,S Buckower Chaussee (Berlin),52.410239,13.382877,S-Bahnsteig Gleis 1,5656 S Buckower Chaussee (Berlin),de:11000:900072101,,1
de:11000:900072101:2:51,S Buckower Chaussee (Berlin),52.410252,13.382984,S-Bahnsteig Gleis 2,5656 S Buckower Chaussee (Berlin),de:11000:900072101,,2
de:11000:900073101:1:50,S Marienfelde (Berlin),52.424278,13.374587,Bahnsteig Gleis 1,5656 S Marienfelde (Berlin),de:11000:900073101,,1
de:11000:900073101:1:51,S Marienfelde (Berlin),52.424296,13.374679,Bahnsteig Gleis 2,5656 S Marienfelde (Berlin),de:11000:900073101,,2
de:11000:900074201:1:50,S Lichtenrade (Berlin),52.389074,13.395568,S-Bahnsteig Gleis 1,5656 S Lichtenrade (Berlin),de:11000:900074201,,1
de:11000:900074202:1:50,S Schichauweg (Berlin),52.399129,13.388959,Bahnsteig Gleis 1,5656 S Schichauweg (Berlin),de:11000:900074202,,1
de:11000:900074202:2:51,S Schichauweg (Berlin),52.399155,13.389089,Bahnsteig Gleis 2,5656 S Schichauweg (Berlin),de:11000:900074202,,2
de:11000:900077106:1:50,S Sonnenallee (Berlin),52.472990,13.455632,Bahnsteig Gleis 1,5555 S Sonnenallee (Berlin),de:11000:900077106,,
de:11000:900077106:1:51,S Sonnenallee (Berlin),52.472954,13.455771,Bahnsteig Gleis 2,5555 S Sonnenallee (Berlin),de:11000:900077106,,
de:11000:900077155:1:50,S Köllnische Heide (Berlin),52.469676,13.468060,S-Bahnsteig Gleis 1,5656 S Köllnische Heide (Berlin),de:11000:900077155,,
de:11000:900077155:1:51,S Köllnische Heide (Berlin),52.469600,13.468084,S-Bahnsteig Gleis 2,5656 S Köllnische Heide (Berlin),de:11000:900077155,,
de:11000:900078101::1,U Hermannplatz (Berlin),52.486364,13.424162,U-Bahnsteig Gleis 1,5555 U Hermannplatz (Berlin),de:11000:900078101,,
de:11000:900078101::2,U Hermannplatz (Berlin),52.486446,13.424239,U-Bahnsteig Gleis 2,5555 U Hermannplatz (Berlin),de:11000:900078101,,
de:11000:900078101::3,U Hermannplatz (Berlin),52.486466,13.424303,U-Bahnsteig oben Gleis 1,5555 U Hermannplatz (Berlin),de:11000:900078101,,
de:11000:900078101::4,U Hermannplatz (Berlin),52.486413,13.424599,U-Bahnsteig oben Gleis 2,5555 U Hermannplatz (Berlin),de:11000:900078101,,
de:11000:900078102::1,U Rathaus Neukölln (Berlin),52.481765,13.433958,U Bahnsteig Gleis 1,5555 U Rathaus Neukölln (Berlin),de:11000:900078102,,
de:11000:900078102::2,U Rathaus Neukölln (Berlin),52.481805,13.434038,U Bahnsteig Gleis 2,5555 U Rathaus Neukölln (Berlin),de:11000:900078102,,
de:11000:900078103::1,U Karl-Marx-Str. (Berlin),52.476514,13.439167,U Bahnsteig Gleis 1,5555 U Karl-Marx-Str. (Berlin),de:11000:900078103,,
de:11000:900078103::2,U Karl-Marx-Str. (Berlin),52.476530,13.439269,U Bahnsteig Gleis 2,5555 U Karl-Marx-Str. (Berlin),de:11000:900078103,,
de:11000:900078201:1:50,S+U Neukölln (Berlin),52.469492,13.443156,S-Bahnsteig Gleis 1,5555 S+U Neukölln (Berlin),de:11000:900078201,,
de:11000:900078201:1:51,S+U Neukölln (Berlin),52.469373,13.443216,S-Bahnsteig Gleis 2,5555 S+U Neukölln (Berlin),de:11000:900078201,,
de:11000:900078201::1,S+U Neukölln (Berlin),52.468614,13.441670,U-Bahnsteig Gleis 1,5555 S+U Neukölln (Berlin),de:11000:900078201,,
de:11000:900078201::2,S+U Neukölln (Berlin),52.468637,13.441938,U-Bahnsteig Gleis 2,5555 S+U Neukölln (Berlin),de:11000:900078201,,
de:11000:900079201::1,U Leinestr. (Berlin),52.473426,13.428058,U Bahnsteig Gleis 1,5555 U Leinestr. (Berlin),de:11000:900079201,,
de:11000:900079201::2,U Leinestr. (Berlin),52.473448,13.428184,U Bahnsteig Gleis 2,5555 U Leinestr. (Berlin),de:11000:900079201,,
de:11000:900079202::1,U Boddinstr. (Berlin),52.480162,13.425207,U Bahnsteig Gleis 1,5555 U Boddinstr. (Berlin),de:11000:900079202,,
de:11000:900079202::2,U Boddinstr. (Berlin),52.480178,13.425341,U Bahnsteig Gleis 2,5555 U Boddinstr. (Berlin),de:11000:900079202,,
de:11000:900079221:1:50,S+U Hermannstr. (Berlin),52.467690,13.431204,Bahnsteig Gleis 1,5555 S+U Hermannstr. (Berlin),de:11000:900079221,,1
de:11000:900079221:1:51,S+U Hermannstr. (Berlin),52.467578,13.431255,Bahnsteig Gleis 2,5555 S+U Hermannstr. (Berlin),de:11000:900079221,,2
de:11000:900079221::1,S+U Hermannstr. (Berlin),52.467622,13.431164,U Bahnsteig Gleis 1,5555 S+U Hermannstr. (Berlin),de:11000:900079221,,
de:11000:900079221::2,S+U Hermannstr. (Berlin),52.467647,13.431289,U Bahnsteig Gleis 2,5555 S+U Hermannstr. (Berlin),de:11000:900079221,,
de:11000:900080201::1,U Blaschkoallee (Berlin),52.452075,13.449140,Bahnsteig U7 Gleis 1,5656 U Blaschkoallee (Berlin),de:11000:900080201,,
de:11000:900080201::2,U Blaschkoallee (Berlin),52.452086,13.449251,Bahnsteig U7 Gleis 2,5656 U Blaschkoallee (Berlin),de:11000:900080201,,
de:11000:900080202::1,U Grenzallee (Berlin),52.462871,13.444733,U Bahnsteig Gleis 1,5656 U Grenzallee (Berlin),de:11000:900080202,,
de:11000:900080202::2,U Grenzallee (Berlin),52.462894,13.444839,U Bahnsteig Gleis 2,5656 U Grenzallee (Berlin),de:11000:900080202,,
de:11000:900080401::1,U Parchimer Allee (Berlin),52.444778,13.449536,U Bahnsteig Gleis 1,5656 U Parchimer Allee (Berlin),de:11000:900080401,,
de:11000:900080401::2,U Parchimer Allee (Berlin),52.444758,13.449646,U Bahnsteig Gleis 2,5656 U Parchimer Allee (Berlin),de:11000:900080401,,
de:11000:900080402::1,U Britz-Süd (Berlin),52.437777,13.448097,U Bahnsteig Gleis 1,5656 U Britz-Süd (Berlin),de:11000:900080402,,
de:11000:900080402::2,U Britz-Süd (Berlin),52.437805,13.448281,U Bahnsteig Gleis 2,5656 U Britz-Süd (Berlin),de:11000:900080402,,
de:11000:900082201::1,U Lipschitzallee (Berlin),52.424611,13.462666,U Bahnsteig Gleis 1,5656 U Lipschitzallee (Berlin),de:11000:900082201,,
de:11000:900082201::2,U Lipschitzallee (Berlin),52.424671,13.462725,U Bahnsteig Gleis 2,5656 U Lipschitzallee (Berlin),de:11000:900082201,,
de:11000:900082202::1,U Johannisthaler Chaussee (Berlin),52.429280,13.453239,U Bahnsteig Gleis 1,5656 U Johannisthaler Chaussee (Berlin),de:11000:900082202,,
de:11000:900082202::2,U Johannisthaler Chaussee (Berlin),52.429378,13.453482,U Bahnsteig Gleis 2,5656 U Johannisthaler Chaussee (Berlin),de:11000:900082202,,
de:11000:900083101::1,U Zwickauer Damm (Berlin),52.423252,13.483727,U Bahnsteig Gleis 1,5656 U Zwickauer Damm (Berlin),de:11000:900083101,,
de:11000:900083101::2,U Zwickauer Damm (Berlin),52.423333,13.483774,U Bahnsteig Gleis 2,5656 U Zwickauer Damm (Berlin),de:11000:900083101,,
de:11000:900083102::1,U Wutzkyallee (Berlin),52.423277,13.474655,U Bahnsteig Gleis 1,5656 U Wutzkyallee (Berlin),de:11000:900083102,,
de:11000:900083102::2,U Wutzkyallee (Berlin),52.423383,13.474655,U Bahnsteig Gleis 2,5656 U Wutzkyallee (Berlin),de:11000:900083102,,
de:11000:900083201::1,U Rudow (Berlin),52.416279,13.495085,U Bahnsteig Gleis 1,5656 U Rudow (Berlin),de:11000:900083201,,
de:11000:900083201::2,U Rudow (Berlin),52.416332,13.495157,U Bahnsteig Gleis 2,5656 U Rudow (Berlin),de:11000:900083201,,
de:11000:900084101:1:50,S Wilhelmsruh (Berlin),52.581656,13.362192,Bahnsteig Gleis 1,5656 S Wilhelmsruh (Berlin),de:11000:900084101,,1
de:11000:900084101:1:51,S Wilhelmsruh (Berlin),52.581723,13.362300,Bahnsteig Gleis 2,5656 S Wilhelmsruh (Berlin),de:11000:900084101,,2
de:11000:900085104::1,U Paracelsus-Bad (Berlin),52.574106,13.349019,U Bahnsteig Gleis 1,5656 U Paracelsus-Bad (Berlin),de:11000:900085104,,
de:11000:900085104::2,U Paracelsus-Bad (Berlin),52.574198,13.349052,U Bahnsteig Gleis 2,5656 U Paracelsus-Bad (Berlin),de:11000:900085104,,
de:11000:900085105:1:50,S Alt-Reinickendorf (Berlin),52.577776,13.351235,S-Bahnsteig Gleis 1,5656 S Alt-Reinickendorf (Berlin),de:11000:900085105,,1
de:11000:900085201:1:50,S Schönholz (Berlin),52.571473,13.381121,"Bahnsteig Gleis 3, S-Bahn",5656 S Schönholz (Berlin),de:11000:900085201,,
de:11000:900085201:1:51,S Schönholz (Berlin),52.571407,13.381026,"Bahnsteig Gleis 4, S-Bahn",5656 S Schönholz (Berlin),de:11000:900085201,,
de:11000:900085202::1,U Franz-Neumann-Platz (Berlin),52.564603,13.363811,U Bahnsteig Gleis 1,5656 U Franz-Neumann-Platz (Berlin),de:11000:900085202,,
de:11000:900085202::2,U Franz-Neumann-Platz (Berlin),52.564629,13.363965,U Bahnsteig Gleis 2,5656 U Franz-Neumann-Platz (Berlin),de:11000:900085202,,
de:11000:900085203::1,U Residenzstr. (Berlin),52.571106,13.360435,U Bahnsteig Gleis 1,5656 U Residenzstr. (Berlin),de:11000:900085203,,
de:11000:900085203::2,U Residenzstr. (Berlin),52.571139,13.360599,U Bahnsteig Gleis 2,5656 U Residenzstr. (Berlin),de:11000:900085203,,
de:11000:900086102::1,U Kurt-Schumacher-Platz (Berlin),52.563206,13.327032,U Bahnsteig Gleis 1,5656 U Kurt-Schumacher-Platz (Berlin),de:11000:900086102,,
de:11000:900086102::2,U Kurt-Schumacher-Platz (Berlin),52.563292,13.327087,U Bahnsteig Gleis 2,5656 U Kurt-Schumacher-Platz (Berlin),de:11000:900086102,,
de:11000:900086160::1,U Lindauer Allee (Berlin),52.575354,13.339110,U Bahnsteig Gleis 1,5656 U Lindauer Allee (Berlin),de:11000:900086160,,
de:11000:900086160::2,U Lindauer Allee (Berlin),52.575384,13.339115,U Bahnsteig Gleis 2,5656 U Lindauer Allee (Berlin),de:11000:900086160,,
de:11000:900089303:1:50,S Tegel (Berlin),52.588123,13.289879,S-Bahnsteig Gleis 1,5656 S Tegel (Berlin),de:11000:900089303,,
de:11000:900089303:1:51,S Tegel (Berlin),52.588072,13.289675,S-Bahnsteig Gleis 2,5656 S Tegel (Berlin),de:11000:900089303,,
de:11000:900091203:1:50,S Heiligensee (Berlin),52.624476,13.229361,S-Bahnsteig Gleis 1,5656 S Heiligensee (Berlin),de:11000:900091203,,1
de:11000:900091203:1:51,S Heiligensee (Berlin),52.624530,13.229471,S-Bahnsteig Gleis 2,5656 S Heiligensee (Berlin),de:11000:900091203,,2
de:11000:900091205:1:50,S Schulzendorf (Berlin),52.612931,13.246032,S-Bahnsteig Gleis 1,5656 S Schulzendorf (Berlin),de:11000:900091205,,1
de:11000:900092201:1:50,S Frohnau (Berlin),52.632307,13.290440,S-Bahnsteig Gleis 1,5656 S Frohnau (Berlin),de:11000:900092201,,1
de:11000:900092201:1:51,S Frohnau (Berlin),52.632260,13.290322,S-Bahnsteig Gleis 2,5656 S Frohnau (Berlin),de:11000:900092201,,2
de:11000:900093201:1:50,S Hermsdorf (Berlin),52.617336,13.307756,S-Bahnsteig Gleis 1,5656 S Hermsdorf (Berlin),de:11000:900093201,,1
de:11000:900093201:1:51,S Hermsdorf (Berlin),52.617287,13.307619,S-Bahnsteig Gleis 2,5656 S Hermsdorf (Berlin),de:11000:900093201,,2
de:11000:900094101:1:50,S Waidmannslust (Berlin),52.606320,13.321223,Bahnsteig Gleis 1,5656 S Waidmannslust (Berlin),de:11000:900094101,,1
de:11000:900094101:1:51,S Waidmannslust (Berlin),52.606257,13.321086,Bahnsteig Gleis 2,5656 S Waidmannslust (Berlin),de:11000:900094101,,2
de:11000:900096101:1:50,S+U Wittenau (Berlin),52.597097,13.334311,S-Bahnsteig Gleis 1,5656 S+U Wittenau (Berlin),de:11000:900096101,,
de:11000:900096101:1:51,S+U Wittenau (Berlin),52.597008,13.334183,S-Bahnsteig Gleis 2,5656 S+U Wittenau (Berlin),de:11000:900096101,,
de:11000:900096101::1,S+U Wittenau (Berlin),52.595694,13.334358,U-Bahnsteig Gleis 1,5656 S+U Wittenau (Berlin),de:11000:900096101,,
de:11000:900096101::2,S+U Wittenau (Berlin),52.595540,13.334374,U-Bahnsteig Gleis 2,5656 S+U Wittenau (Berlin),de:11000:900096101,,
de:11000:900096405:1:50,S Eichborndamm (Berlin),52.577688,13.317219,S-Bahnsteig Gleis 2,5656 S Eichborndamm (Berlin),de:11000:900096405,,
de:11000:900096410::1,U Rathaus Reinickendorf (Berlin),52.588381,13.325626,U Bahnsteig Gleis 1,5656 U Rathaus Reinickendorf (Berlin),de:11000:900096410,,
de:11000:900096410::2,U Rathaus Reinickendorf (Berlin),52.588417,13.325862,U Bahnsteig Gleis 2,5656 U Rathaus Reinickendorf (Berlin),de:11000:900096410,,
de:11000:900096458:1:50,S+U Karl-Bonhoeffer-Nervenklinik (Berlin),52.578017,13.328994,S-Bahnsteig Gleis 2,5656 S+U Karl-Bonhoeffer-Nervenklinik (Berlin),de:11000:900096458,,2
de:11000:900096458::1,S+U Karl-Bonhoeffer-Nervenklinik (Berlin),52.578880,13.333294,U Bahnsteig Gleis 1,5656 S+U Karl-Bonhoeffer-Nervenklinik (Berlin),de:11000:900096458,,1
de:11000:900096458::2,S+U Karl-Bonhoeffer-Nervenklinik (Berlin),52.578907,13.333493,U Bahnsteig Gleis 2,5656 S+U Karl-Bonhoeffer-Nervenklinik (Berlin),de:11000:900096458,,
de:11000:900100001:3:54,S+U Friedrichstr. Bhf (Berlin),52.520364,13.387160,S-Bahnsteig Gleis 5,5555 S+U Friedrichstr. Bhf (Berlin),de:11000:900100001,,
de:11000:900100001:3:55,S+U Friedrichstr. Bhf (Berlin),52.520458,13.387211,S-Bahnsteig Gleis 6,5555 S+U Friedrichstr. Bhf (Berlin),de:11000:900100001,,
de:11000:900100001:4:56,S+U Friedrichstr. Bhf (Berlin),52.520479,13.386234,S-Bahnsteig Gleis 11,5555 S+U Friedrichstr. Bhf (Berlin),de:11000:900100001,,
de:11000:900100001:4:57,S+U Friedrichstr. Bhf (Berlin),52.520424,13.386350,S-Bahnsteig Gleis 12,5555 S+U Friedrichstr. Bhf (Berlin),de:11000:900100001,,
de:11000:900100001::1,S+U Friedrichstr. Bhf (Berlin),52.520265,13.388196,U-Bahnsteig Gleis 1,5555 S+U Friedrichstr. Bhf (Berlin),de:11000:900100001,,
de:11000:900100001::2,S+U Friedrichstr. Bhf (Berlin),52.520269,13.388335,U-Bahnsteig Gleis 2,5555 S+U Friedrichstr. Bhf (Berlin),de:11000:900100001,,
de:11000:900100001::3,S+U Friedrichstr. Bhf (Berlin),52.519401,13.388394,Tramsteig Friedrichstraße ht. Georgenstraße,5555 S+U Friedrichstr. Bhf (Berlin),de:11000:900100001,,
de:11000:900100001::4,S+U Friedrichstr. Bhf (Berlin),52.519403,13.388436,Tramsteig Friedrichstraße vor Georgenstraße,5555 S+U Friedrichstr. Bhf (Berlin),de:11000:900100001,,
de:11000:900100002:1:50,S Hackescher Markt (Berlin),52.522663,13.402462,S-Bahnsteig Gleis 3,5555 S Hackescher Markt (Berlin),de:11000:900100002,,
de:11000:900100002:1:51,S Hackescher Markt (Berlin),52.522726,13.402430,S-Bahnsteig Gleis 4,5555 S Hackescher Markt (Berlin),de:11000:900100002,,
de:11000:900100002::1,S Hackescher Markt (Berlin),52.522545,13.403145,Tramsteig Henriette-Herz-Platz Pos. 3,5555 S Hackescher Markt (Berlin),,,
de:11000:900100002::2,S Hackescher Markt (Berlin),52.521784,13.402562,Tramsteig Garnisonkirchplatz Pos. 2,5555 S Hackescher Markt (Berlin),,,
de:11000:900100002::3,S Hackescher Markt (Berlin),52.523823,13.402593,Tramsteig Rosenthaler Straße Pos. 1,5555 S Hackescher Markt (Berlin),de:11000:900100002,,
de:11000:900100003:2:52,S+U Alexanderplatz Bhf (Berlin),52.521520,13.411226,S-Bahnsteig Gleis 3,5555 S+U Alexanderplatz Bhf (Berlin),de:11000:900100003,,
de:11000:900100003:2:53,S+U Alexanderplatz Bhf (Berlin),52.521589,13.411357,S-Bahnsteig Gleis 4,5555 S+U Alexanderplatz Bhf (Berlin),de:11000:900100003,,
de:11000:900100003::1,S+U Alexanderplatz Bhf (Berlin),52.521633,13.414011,U-Bahn Gleis 1 (U2),5555 S+U Alexanderplatz Bhf (Berlin),de:11000:900100003,,
de:11000:900100003::2,S+U Alexanderplatz Bhf (Berlin),52.521754,13.414250,U-Bahn Gleis 2 (U2),5555 S+U Alexanderplatz Bhf (Berlin),de:11000:900100003,,
de:11000:900100003::3,S+U Alexanderplatz Bhf (Berlin),52.521488,13.413583,U-Bahn Gleis 1 (U5),5555 S+U Alexanderplatz Bhf (Berlin),de:11000:900100003,,
de:11000:900100003::4,S+U Alexanderplatz Bhf (Berlin),52.521448,13.413646,U-Bahn Gleis 2 (U5),5555 S+U Alexanderplatz Bhf (Berlin),de:11000:900100003,,
de:11000:900100003::5,S+U Alexanderplatz Bhf (Berlin),52.520950,13.412565,U-Bahn Gleis 1 (U8),5555 S+U Alexanderplatz Bhf (Berlin),de:11000:900100003,,
de:11000:900100003::6,S+U Alexanderplatz Bhf (Berlin),52.521048,13.412764,U-Bahn Gleis 2 (U8),5555 S+U Alexanderplatz Bhf (Berlin),de:11000:900100003,,
de:11000:900100004:1:50,S+U Jannowitzbrücke (Berlin),52.514193,13.419471,S-Bahnsteig Gleis 3,5555 S+U Jannowitzbrücke (Berlin),de:11000:900100004,,
de:11000:900100004:1:51,S+U Jannowitzbrücke (Berlin),52.514250,13.419526,S-Bahnsteig Gleis 4,5555 S+U Jannowitzbrücke (Berlin),de:11000:900100004,,
de:11000:900100004::1,S+U Jannowitzbrücke (Berlin),52.515585,13.418139,U Bahnsteig Gleis 1,5555 S+U Jannowitzbrücke (Berlin),de:11000:900100004,,
